16:24:45 [MissionAirdrop] An airdrop is heading towards "Obing" (pos=<6316.000000, 0.000000, 9204.000000> type=Random_Obing) with a ExpansionAirdropContainer
19:25:42 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_380 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:42 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_380 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 2.
19:25:42 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_380 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:42 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_380 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 2.
19:25:42 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_380 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:42 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_380 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 2.
19:25:42 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_380 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:43 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_380 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 2.
19:25:43 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_380 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:43 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_380 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 2.
19:25:43 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_380 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:43 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_380 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 2.
19:25:43 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_380 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:43 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_380 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 2.
19:25:43 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_380 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:43 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_380 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 2.
19:25:44 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_380 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:44 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_380 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 2.
19:25:44 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_380 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:44 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_380 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 2.
19:25:48 [Market] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE=) has send a requested to sell huntingknife x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:48 [Market] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE=) has sold huntingknife x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 40.
19:25:49 [Market] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE=) has send a requested to sell huntingknife x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:49 [Market] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE=) has sold huntingknife x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 40.
19:25:49 [Market] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE=) has send a requested to sell huntingknife x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:49 [Market] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE=) has sold huntingknife x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 40.
19:25:50 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_9x19 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:50 [Market] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE=) has send a requested to sell huntingknife x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:50 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_9x19 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 2.
19:25:50 [Market] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE=) has sold huntingknife x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 40.
19:25:50 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_9x19 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:50 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_9x19 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 2.
19:25:50 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_9x19 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:50 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_9x19 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 2.
19:25:51 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_9x19 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:51 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_9x19 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 2.
19:25:51 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_9x19 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:51 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_9x19 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 2.
19:25:51 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_9x19 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:51 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_9x19 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 2.
19:25:51 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_9x19 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:51 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_9x19 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 2.
19:25:51 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_9x19 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:51 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_9x19 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 2.
19:25:51 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_9x19 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:52 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_9x19 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 2.
19:25:52 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_9x19 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:52 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_9x19 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 2.
19:25:52 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_9x19 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:52 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_9x19 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 2.
19:25:54 [Market] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE=) has send a requested to sell mosin9130 x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:54 [Market] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE=) has sold mosin9130 x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 800.
19:25:56 [Market] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE=) has send a requested to sell b95 x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:57 [Market] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE=) has sold b95 x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 1275.
19:25:57 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_308win x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:57 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_308win x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 10.
19:25:57 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_308win x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:57 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_308win x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 10.
19:25:57 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_308win x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:57 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_308win x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 10.
19:25:57 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_308win x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:57 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_308win x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 10.
19:25:58 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_308win x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:58 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_308win x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 10.
19:25:58 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_308win x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:58 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_308win x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 10.
19:25:58 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_308win x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:58 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_308win x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 10.
19:25:58 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_308win x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:58 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_308win x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 10.
19:25:58 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_308win x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:58 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_308win x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 10.
19:25:58 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_308win x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:58 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_308win x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 10.
19:25:59 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_308win x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:59 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_308win x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 10.
19:25:59 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_308win x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:59 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_308win x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 10.
19:25:59 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_308win x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:25:59 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold ammo_308win x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 10.
19:25:59 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell ammo_308win x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
